form_slp1	primary_lemma	primary_pos	primary_n	alt_lemma	alt_pos	alt_n
pratisaMharate	pratisaMhf	noun	2	pratisaMhf	verb	1
pratisaMhata	pratisaMhan	noun	2	pratisaMhan	verb	1
pratisaMkrama	pratisaMkram	noun	8	pratisaMkrAmi	noun	8
pratisaMvedin	pratisaMvid	noun	4	pratisaMvedi	noun	4
pratisanDAya	pratisaMDA	noun	8	pratisaMDAyi	noun	8
pratisanDAya	pratisaMDA	noun	8	pratisaMDA	ind	2
pratisrotam	pratisrota	noun	3	pratisrotam	ind	1
pratitap	pratitapsa	noun	7	pratitapsi	noun	7
prativIkzya	prativiIkz	noun	2	prativiIkzi	noun	2
prativIkzya	prativiIkz	noun	2	prativiIkz	ind	1
prativIkzya	prativiIkz	noun	2	prativiIkzi	ind	1
prativaktavya	pratibrU	noun	2	prativac	noun	2
prativaktf	pratibrU	noun	6	prativac	noun	6
prativakzyasi	pratibrU	verb	1	prativac	verb	1
prativakzyasi	pratibrU	verb	1	prativah	verb	1
prativarza	prativarzi	noun	8	prativfz	noun	6
prativarza	prativarzi	noun	8	prativfz	verb	1
pratiyA	pratiyA	noun	22	pratiyAvi	noun	6
pratiyAcita	pratiyAc	noun	4	pratiyAci	noun	4
pratiyAmi	pratiyam	noun	9	pratiyA	verb	1
pratiyAtam	pratiyAti	noun	42	pratiyA	noun	3
pratiyAtam	pratiyAti	noun	42	pratiyat	noun	3
pratiyAtam	pratiyAti	noun	42	pratiyA	verb	1
pratnavat	pratnavat	noun	3	pratnavat	ind	1
pratodin	pratud	noun	2	pratodi	noun	2
pratyaDattam	pratidADA	verb	2	pratiDA	verb	1
pratyadarSi	pratidfS	verb	1	pratidarSi	verb	1
pratyanunaya	pratyanunI	noun	6	pratyanunI	verb	1
pratyapAyAt	pratyapAya	noun	2	pratyapayA	verb	1
pratyarcita	pratyarc	noun	4	pratyarci	noun	4
pratyarpayizyati	pratyarpi	noun	3	pratyarpi	verb	1
pratyavekzyate	pratyavaIkzi	verb	2	pratyavaIkz	verb	1
pratyoza	pratyozi	noun	8	pratyuz	noun	6
pratyoza	pratyozi	noun	8	pratyuz	verb	1
pratyudyAta	pratyudyA	noun	2	pratyudyA	verb	1
pratyuvaca	pratibrU	verb	1	prativac	verb	1
pravArya	pravf	noun	2	pravAri	noun	2
pravArya	pravf	noun	2	pravAri	ind	1
pravAs	pravA	noun	58	pravAsi	noun	21
pravAs	pravA	noun	58	prave	noun	16
pravAs	pravA	noun	58	pravAyi	noun	16
pravAs	pravA	noun	58	pravApi	noun	16
pravAs	pravA	noun	58	pru	noun	12
pravAsaka	pravAsi	noun	12	pravas	noun	2
pravAsya	prave	noun	6	pravAsi	noun	6
pravAsya	prave	noun	6	pravA	noun	4
pravAsya	prave	noun	6	pravAsi	ind	3
pravAsya	prave	noun	6	pravas	noun	2
pravAtejA	pravAtejA	noun	2	pravAteja	noun	1
pravIta	pravI	noun	2	praaj	noun	2
pravIta	pravI	noun	2	pravI	verb	1
pravad	pravat	noun	6	praav	noun	3
pravaktavya	pravac	noun	4	prabrU	noun	2
pravart	pravarti	noun	7	pravarDi	noun	7
pravas	praav	noun	12	pru	noun	3
pravas	praav	noun	12	pravA	noun	1
pravasatAm	pravas	noun	2	pravas	verb	1
pravaya	pravI	noun	6	praaj	noun	6
pravaya	pravI	noun	6	prave	verb	1
pravepayanti	pravepi	noun	4	pravepi	verb	1
pravepin	pravep	noun	2	pravepi	noun	2
pravetti	pravedi	noun	12	pravid	verb	1
pravezwita	pravezw	noun	2	pravezwi	noun	2
praviSatAm	praviS	noun	2	praviS	verb	1
pravicalita	pravical	noun	4	pravicAli	noun	2
pravid	pravid	noun	21	pravyaD	noun	7
pravikta	pravic	noun	2	pravij	noun	2
pravivikzu	pravivikza	noun	15	pravivikzi	noun	6
pravivikzu	pravivikza	noun	15	pravivic	noun	3
prayA	prayA	noun	25	preman	noun	2
prayA	prayA	noun	25	pra	noun	1
prayA	prayA	noun	25	prayAman	noun	1
prayA	prayA	noun	25	prI	noun	6
prayA	prayA	noun	25	prayAvi	noun	6
prayAcita	prayAc	noun	4	prayAci	noun	4
prayAsyam	prayas	noun	3	prayAsi	noun	3
prayAsyamAna	prayA	noun	2	prayAsi	noun	2
prayAsyatAm	prayA	noun	2	prayAsi	verb	2
prayAtAm	prayAti	noun	7	prayA	noun	3
prayAtAm	prayAti	noun	7	prayA	verb	1
prayAtAm	prayAti	noun	7	prayat	noun	1
prayacCetAm	pradA	verb	1	prayam	verb	1
prayaja	prayaj	noun	4	prayaj	verb	1
prayam	prI	noun	18	prayA	noun	3
prayas	prayas	noun	12	prI	noun	6
prayas	prayas	noun	12	prayA	noun	1
prayat	prayat	noun	7	prI	noun	3
prayat	prayat	noun	7	prai	noun	3
prayojayati	prayoji	noun	2	prayoji	verb	1
prekzyamARa	praIkz	noun	2	praIkzi	noun	2
pretavat	prai	noun	3	pretavat	ind	1
prezyan	prI	noun	2	praiz	noun	2
prezyatA	prezyatA	noun	3	prI	noun	2
prezyatA	prezyatA	noun	3	praiz	noun	2
priyadarSane	priyadarSana	noun	27	priyadarSanA	noun	14
priyakAmyA	priyakAmyA	noun	3	priyakAmya	noun	1
priyakAmyayA	priyakAmyA	noun	2	priyakAmya	noun	1
prokzyamARa	praukz	noun	2	praukzi	noun	2
provaca	pravac	verb	2	prabrU	verb	1
psA	psA	noun	18	Bas	noun	3
psA	psA	noun	18	BAsi	noun	3
puRyaganDi	puRyaganDi	noun	3	puRyaganDin	noun	3
puRyaganDinA	puRyaganDi	noun	2	puRyaganDin	noun	2
puRyodakA	puRyodakA	noun	3	puRyodaka	noun	1
puloman	puloman	noun	3	pulomat	noun	1
pun	puMsi	noun	14	puRq	noun	7
pun	puMsi	noun	14	puRw	noun	7
pun	puMsi	noun	14	punT	noun	7
pun	puMsi	noun	14	puRwi	noun	7
pun	puMsi	noun	14	punTi	noun	7
pun	puMsi	noun	14	puRqi	noun	7
punnAman	puMnAman	noun	6	punnAman	noun	3
purARAm	pura	noun	6	purARa	noun	3
purARAm	pura	noun	6	purA	noun	2
purARAm	pura	noun	6	pur	noun	3
purAsu	purA	noun	2	pura	noun	2
purAsu	purA	noun	2	pur	noun	1
purudaMsas	purudaMsas	noun	10	purudaMsa	noun	1
purunizWa	purunizWa	noun	2	purunizWA	noun	1
puruzadveziRI	puruzadveziRI	noun	8	puruzadvezin	noun	4
puruzatA	puruzatA	noun	3	puruzatA	ind	1
putrIyA	putrIyA	noun	3	putrIya	noun	2
puzpahAsa	puzpahAsA	noun	3	puzpahAsa	noun	2
puzpaja	puzpaja	noun	4	puzpajA	noun	3
puzpin	puzp	noun	2	puzpi	noun	2
puzpitAgrARAm	puzpitAgra	noun	3	puzpitAgrA	noun	2
puzpitAgra	puzpitAgrA	noun	3	puzpitAgra	noun	2
puzwimati	puzwimat	noun	6	puzwimati	noun	3
rADyAsma	rAD	verb	2	rADi	verb	2
rADya	rAD	noun	4	rADi	noun	4
rADya	rAD	noun	4	raD	noun	2
rADya	rAD	noun	4	rAD	verb	1
rAjIvalocanAm	rAjIvalocanA	noun	2	rAjIvalocana	noun	1
rAjIvalocana	rAjIvalocanA	noun	3	rAjIvalocana	noun	2
rAjaDarme	rAjaDarma	noun	9	rAjaDarman	noun	4
rAjaputrA	rAjaputrA	noun	3	rAjaputra	noun	1
rAjaputrAn	rAjaputra	noun	1	rAjaputrA	noun	1
rAjaputre	rAjaputrA	noun	14	rAjaputra	noun	9
rAjarzizu	rAjarzi	noun	3	rAjarzin	noun	2
rAjasutA	rAjasutA	noun	3	rAjasuta	noun	1
rAjasutAm	rAjasutA	noun	2	rAjasuta	noun	1
rAjasuta	rAjasutA	noun	3	rAjasuta	noun	2
rAjavat	rAjavat	noun	6	rAjavat	ind	1
rAjini	rAji	noun	12	rAjin	noun	4
rAjini	rAji	noun	12	rAj	noun	4
rAmyA	rAmI	noun	3	rAmyA	noun	3
rAmyA	rAmI	noun	3	rAmi	noun	1
rAvin	ru	noun	4	rAvi	noun	4
rUpAjIva	rUpAjIvA	noun	3	rUpAjIva	noun	2
raMhya	raMh	noun	6	raMhi	noun	4
raMhyam	raMh	noun	9	raMhi	noun	6
raTasTAm	raTasTA	noun	2	raTasTa	noun	1
raTasTAn	raTasTa	noun	1	raTasTA	noun	1
raTasTa	raTasTA	noun	3	raTasTa	noun	2
raTasTe	raTasTA	noun	14	raTasTa	noun	9
raTezWa	raTezWa	noun	2	raTezWA	noun	1
raTinI	raTin	noun	8	raTinI	noun	8
raTinI	raTin	noun	8	raTI	noun	3
raYjanIya	rAji	noun	4	raYj	noun	4
rad	rad	noun	7	raD	noun	7
rad	rad	noun	7	f	noun	4
ragI	rAgi	noun	4	rag	noun	3
raga	rag	noun	4	rAgi	noun	4
raga	rag	noun	4	rAji	noun	2
raga	rag	noun	4	rag	verb	1
rakzayati	rakzi	noun	2	rakzi	verb	1
rakzin	rakz	noun	2	rakzi	noun	2
rakzyamARa	rakz	noun	2	rakzi	noun	2
ramayatAm	rAmi	noun	4	rAmi	verb	4
ranDIs	ranDi	noun	5	ranD	noun	2
rap	raB	noun	7	rap	noun	7
rap	raB	noun	7	raP	noun	7
ras	F	noun	24	ra	noun	3
ras	F	noun	24	rasi	noun	14
ras	F	noun	24	ray	noun	12
ras	F	noun	24	ras	noun	7
rasya	ra	noun	6	rasyA	noun	3
rasya	ra	noun	6	rasya	noun	2
rasya	ra	noun	6	rasi	noun	4
rat	rad	noun	7	raD	noun	7
rat	rad	noun	7	f	noun	4
ratikara	ratikara	noun	4	ratikarA	noun	3
ratipriya	ratipriyA	noun	3	ratipriya	noun	2
ratnaDA	ratnaDA	noun	2	ratnaDa	noun	1
ratnottama	ratnottamA	noun	3	ratnottama	noun	2
rayI	rayi	noun	12	revi	noun	3
rayida	rayida	noun	2	rayidA	noun	1
rayizWa	rayizWa	noun	6	rayizWA	noun	1
retinas	retin	noun	7	revi	noun	4
roDasvatI	roDasvatI	noun	8	roDasvat	noun	4
rod	roDi	noun	14	rodi	noun	7
rorUyamARa	rorUya	noun	8	roru	noun	4
ruSama	ruSamA	noun	3	ruSama	noun	2
ruma	rumA	noun	3	ruma	noun	2
ruzAm	ruz	noun	11	ruzA	noun	2
ruzAm	ruz	noun	11	ray	noun	2
sABre	sABra	noun	9	sABri	noun	2
sADudevI	sADudevI	noun	8	sADudevin	noun	1
sADumatA	sADumat	noun	2	sADumata	noun	1
sADyamAna	sADi	noun	4	sAD	noun	2
sANguzWa	sANguzWA	noun	3	sANguzWa	noun	2
sANkfti	sAMkftI	noun	5	sAMkfti	noun	3
sAcya	sac	noun	4	sAci	noun	4
sAditam	sAdi	noun	9	sad	noun	3
sAgarameKalA	sAgarameKalA	noun	3	sAgarameKala	noun	1
sAhizImahi	sAhi	verb	3	sah	verb	1
sAmAnyalakzaRe	sAmAnyalakzaRA	noun	14	sAmAnyalakzaRa	noun	9
sAmudrika	sAmudrika	noun	6	sAmudrikA	noun	3
sAnanda	sAnanda	noun	4	sAnandA	noun	3
sAnas	sAni	noun	28	san	noun	26
sAnas	sAni	noun	28	so	noun	1
sAnas	sAni	noun	28	as	noun	1
sAnas	sAni	noun	28	sE	noun	1
sAnena	sAni	noun	8	san	noun	4
sAnena	sAni	noun	8	so	noun	2
sAnena	sAni	noun	8	as	noun	2
sAnena	sAni	noun	8	sE	noun	2
sApi	sApi	noun	9	sap	noun	3
sArcis	sArcis	noun	9	sArci	noun	2
sArvasenI	sArvasenI	noun	8	sArvaseni	noun	6
sAsad	sAsad	noun	21	sAsadya	noun	21
sAsad	sAsad	noun	21	sAsA	noun	10
sAsaha	sAsahya	noun	18	sAsah	noun	12
sAsahvas	sAsahvas	noun	5	sAsah	verb	3
sAsahyAt	sAsah	verb	6	sAsahya	noun	6
sAsi	sAsi	noun	12	sas	noun	3
sAtvatyA	sAtvatI	noun	3	sAtvat	noun	1
sAvajYam	sAvajYa	noun	3	sAvajYam	ind	1
sImantinIm	sImantinI	noun	2	sImantin	noun	1
sPUrjati	sPUrj	noun	2	sPUrj	verb	1
sPowya	sPowi	noun	10	sPuw	noun	6
sPuratAm	sPur	noun	2	sPur	verb	1
sTUlAkza	sTUlAkzA	noun	3	sTUlAkza	noun	2
sTalaja	sTalajA	noun	3	sTalaja	noun	2
sTavirayA	sTavira	noun	3	sTavirA	noun	2
sUcinA	sUci	noun	8	sUcin	noun	2
sUcinA	sUci	noun	8	sUcI	noun	1
sUdita	sUdi	noun	6	sUd	noun	2
sUkzmAsu	sUkzma	noun	3	sUkzmA	noun	2
sUryaja	sUryajA	noun	3	sUryaja	noun	2
sUryatvacA	sUryatvac	noun	3	sUryatvaca	noun	1
sUryatvacam	sUryatvaca	noun	3	sUryatvac	noun	2
sUyamAna	sU	noun	10	su	noun	6
sUyante	sU	verb	4	su	verb	3
saBAgatA	saBAgatA	noun	3	saBAgata	noun	1
saBAgatAm	saBAgatA	noun	2	saBAgata	noun	1
saBAgata	saBAgatA	noun	3	saBAgata	noun	2
saBAsadas	saBAsad	noun	12	saBAsada	noun	1
saMBAza	saMBAz	noun	8	saMBAzi	noun	8
saMBAzyamARa	saMBAz	noun	2	saMBAzi	noun	2
saMBUta	saMBU	noun	2	samas	noun	2
saMBUtam	saMBU	noun	3	samas	noun	3
saMBUya	samas	ind	1	saMBU	ind	1
saMBavAm	saMBU	noun	4	samas	noun	3
saMBavanti	saMBU	noun	4	saMBU	verb	1
saMBavas	saMBU	noun	8	samas	noun	3
saMBavati	saMBU	noun	2	saMBU	verb	1
saMBojAni	saMBoji	noun	9	saMBuj	noun	3
saMSA	saMSo	noun	15	saMSAyi	noun	12
saMbADA	saMbAD	noun	10	saMbADi	noun	7
saMbaBUvima	saMBU	verb	1	samas	verb	1
saMbanDaka	saMbanD	noun	4	saMbanDi	noun	4
saMbanDin	saMbanD	noun	2	saMbanDi	noun	2
saMboDana	saMbuD	noun	6	saMboDi	noun	6
saMcfta	saMcft	noun	2	saMcft	verb	1
saMdA	saMdA	noun	38	saMdo	noun	9
saMdAtf	saMdA	noun	12	saMdo	noun	6
saMdeSya	saMdiS	noun	2	saMdeSi	noun	2
saMdeSya	saMdiS	noun	2	saMdeSi	ind	1
saMdehya	saMdih	noun	2	saMdehi	noun	2
saMdehya	saMdih	noun	2	saMdehi	ind	1
saMgacCatAm	saMgam	noun	2	saMgam	verb	2
saMhitezu	saMhitezu	noun	3	saMhita	noun	2
saMhitezu	saMhitezu	noun	3	saMhi	noun	2
saMhitezu	saMhitezu	noun	3	saMDA	noun	2
saMkalpAnAm	saMkalpi	noun	12	saMkfp	noun	9
saMkalpaka	saMkfp	noun	4	saMkalpi	noun	4
saMkocinI	saMkuc	noun	4	saMkoci	noun	4
saMmArjanI	saMmfj	noun	1	saMmArji	noun	1
saMmAtA	saMmA	noun	6	saMmA	verb	4
saMmAtA	saMmA	noun	6	saMmi	noun	2
saMmAtA	saMmA	noun	6	saMmi	verb	2
saMnama	saMnAmi	noun	8	saMnam	noun	6
saMnama	saMnAmi	noun	8	saMnam	verb	1
saMnamatAm	saMnam	noun	2	saMnam	verb	1
saMnaya	saMnI	noun	6	saMnI	verb	1
saMnyAsin	saMnyas	noun	2	saMnyAsi	noun	2
saMnyAsinAm	saMnyas	noun	2	saMnyAsi	noun	2
saMnyas	saMnI	noun	12	saMnyas	noun	7
saMpAdayati	saMpAdi	noun	2	saMpAdi	verb	1
saMpAdi	saMpAdi	noun	9	saMpad	noun	3
saMpAdinI	saMpad	noun	4	saMpAdi	noun	4
saMpAti	saMpAti	noun	9	saMpAyi	noun	6
saMpAti	saMpAti	noun	9	saMpat	noun	3
saMpAtin	saMpat	noun	2	saMpAti	noun	2
saMpAya	saMpAyi	noun	8	saMpA	noun	6
saMpAya	saMpAyi	noun	8	saMpA	ind	1
saMparikramya	saMparikram	noun	2	saMparikrAmi	noun	2
saMparikramya	saMparikram	noun	2	saMparikram	ind	1
saMpiMzanti	saMpiz	noun	3	saMpiz	verb	1
saMprAp	saMpraAp	noun	7	saMpraApi	noun	7
saMprApnuvanti	saMpraAp	noun	3	saMpraAp	verb	1
saMprAptA	saMpraAp	noun	3	saMpraAp	verb	2
saMprApte	saMpraAp	noun	13	saMpraApi	noun	4
saMprApya	saMpraAp	noun	2	saMpraApi	noun	2
saMprApya	saMpraAp	noun	2	saMpraAp	ind	1
saMprApya	saMpraAp	noun	2	saMpraApi	ind	1
saMprApyate	saMpraApi	verb	2	saMpraAp	verb	1
saMprAyAt	saMprai	noun	6	saMprayA	verb	1
saMpraDArya	saMpraDf	noun	2	saMpraDAri	noun	2
saMpraDArya	saMpraDf	noun	2	saMpraDAri	ind	1
saMpradAsyati	saMpradA	noun	6	saMpradA	verb	2
saMpradfSya	saMpradfS	noun	2	saMpradfS	ind	1
saMprahAra	saMprahAri	noun	8	saMprahf	noun	2
saMpraharizyati	saMprahf	noun	3	saMprahf	verb	1
saMpramoza	saMpramozi	noun	8	saMpramuz	noun	6
saMprasAda	saMprasAdi	noun	16	saMprasad	noun	4
saMpratyAyaka	saMpratyAyi	noun	4	saMpratii	noun	2
saMprayAta	saMprayA	noun	2	saMprayA	verb	1
saMprayacCanti	saMpradA	noun	4	saMpradA	verb	1
saMprayacCati	saMpradA	noun	2	saMpradA	verb	1
saMprekzya	saMpraIkz	noun	2	saMpraIkzi	noun	2
saMprekzya	saMpraIkz	noun	2	saMpraIkz	ind	1
saMprekzya	saMpraIkz	noun	2	saMpraIkzi	ind	1
saMrakzaRIya	saMrakz	noun	2	saMrakzi	noun	2
saMramBiRA	saMraB	noun	2	saMramBi	noun	2
saMramBin	saMraB	noun	2	saMramBi	noun	2
saMroDya	saMruD	noun	2	saMroDi	noun	2
saMroDya	saMruD	noun	2	saMroDi	ind	2
saMsamaka	saMsam	noun	8	saMsamya	noun	8
saMsara	saMsf	noun	12	saMsf	verb	1
saMsarpati	saMsfp	noun	2	saMsfp	verb	1
saMsrA	saMsrAvi	noun	6	sAsrA	noun	3
saMstamBanIya	saMstamB	noun	2	saMstamBi	noun	2
saMstamBayitA	saMstamBi	verb	4	saMstamBi	noun	1
saMstamBinI	saMstamB	noun	4	saMstamBi	noun	4
saMtarjita	saMtarj	noun	2	saMtarji	noun	2
saMtarjya	saMtarj	noun	2	saMtarji	noun	2
saMtarjya	saMtarj	noun	2	saMtarj	ind	1
saMtarjya	saMtarj	noun	2	saMtarji	ind	1
saMtodin	saMtud	noun	2	saMtodi	noun	2
saMvAhinI	saMvAhinI	noun	8	saMvah	noun	4
saMvAhinI	saMvAhinI	noun	8	saMvAhi	noun	4
saMvaraRAni	saMvaraRa	noun	6	saMvf	noun	3
saMvedanIya	saMvid	noun	2	saMvedi	noun	2
saMvedayate	saMvedi	noun	2	saMvedi	verb	1
saMvft	saMvf	noun	7	saMvfD	noun	7
saMvft	saMvf	noun	7	saMvft	noun	7
saMviDA	saMviDA	noun	19	saMviD	noun	3
saMviDA	saMviDA	noun	19	saMvyaD	noun	3
saMviDAm	saMviDA	noun	20	saMviD	noun	3
saMviDAm	saMviDA	noun	20	saMvyaD	noun	3
saMvivyAna	samaj	noun	2	saMvye	noun	2
saMvivya	samaj	verb	1	saMvye	verb	1
saMvrajati	saMvraj	noun	2	saMvraj	verb	1
saMyatAm	saMyat	noun	9	saMyata	noun	1
saMyatAm	saMyat	noun	9	sami	noun	2
saNKyAsyAmi	saMKyA	verb	1	saMcakz	verb	1
saNKyAta	saMKyAta	noun	4	saMKyAtA	noun	3
saNKyAta	saMKyAta	noun	4	saMKyA	verb	1
saNKyAta	saMKyAta	noun	4	saMKyA	noun	2
saNKya	saMKyA	noun	5	saMKya	noun	4
saNgamanI	saMgAmi	noun	2	saMgam	noun	1
saNgamya	saMgAmi	noun	4	saMgam	noun	2
saNgamya	saMgAmi	noun	4	saMgam	ind	1
saNgatAn	saMgata	noun	2	saMgam	noun	1
saNgatAni	saMgata	noun	6	saMgam	noun	3
saNgata	saMgata	noun	4	saMgam	noun	2
saNgatam	saMgata	noun	6	saMgam	noun	5
saNgatezu	saMgata	noun	4	saMgam	noun	2
saNgrahaRe	saMgrahaRa	noun	9	saMgrah	noun	5
saNkIrRA	saMkIrRA	noun	3	saMkIrRa	noun	2
saNkIrRA	saMkIrRA	noun	3	saMkF	noun	1
saNkIrRa	saMkIrRa	noun	4	saMkIrRA	noun	3
saNkIrRa	saMkIrRa	noun	4	saMkF	noun	2
saNkalpaka	saMkfp	noun	4	saMkalpi	noun	4
saNkalpya	saMkfp	noun	2	saMkalpi	noun	2
saNkalpya	saMkfp	noun	2	saMkalpi	ind	1
saNkawa	saMkawa	noun	6	saMkawA	noun	3
saNkfzya	saMkfz	noun	4	saMkfz	ind	2
saNkocayati	saMkoci	noun	2	saMkoci	verb	1
saNkocya	saMkuc	noun	2	saMkoci	noun	2
saNkocya	saMkuc	noun	2	saMkoci	ind	1
saNkrAnta	saMkrAntA	noun	3	saMkram	noun	2
saNkrAnte	saMkrAntA	noun	14	saMkrAnti	noun	2
saNkrAnte	saMkrAntA	noun	14	saMkram	noun	13
saNkucitA	saMkuc	noun	3	saMkuc	verb	2
saNkula	saMkula	noun	4	saMkul	noun	2
saNkulam	saMkula	noun	6	saMkul	noun	5
saNkule	saMkula	noun	18	saMkul	noun	12
saNkzepsyate	saMkzip	noun	4	saMkzip	verb	3
saNkzipate	saMkzip	noun	2	saMkzip	verb	1
saNkzipya	saMkzip	ind	2	saMkzip	verb	1
saNkzipyate	saMkzip	noun	2	saMkzip	verb	2
saSabdam	saSabda	noun	3	saSabdam	ind	1
saYcAlitA	saMcAli	verb	2	saMcAli	noun	1
saYcAriRI	saMcAriRI	noun	8	saMcArin	noun	4
saYcAriRI	saMcAriRI	noun	8	saMcar	noun	4
saYcAriRI	saMcAriRI	noun	8	saMcAri	noun	4
saYcakAra	saMkF	verb	2	saMskf	verb	2
saYcalita	saMcal	noun	4	saMcAli	noun	2
saYcaranti	saMcar	noun	4	saMcar	verb	1
saYcarate	saMcar	noun	2	saMcar	verb	1
saYcarati	saMcar	noun	2	saMcar	verb	1
saYcarizyanti	saMcar	noun	4	saMcar	verb	1
saYcarizyati	saMcar	noun	3	saMcar	verb	1
saYjIvanI	saMjIvanI	noun	8	saMjIv	noun	1
saYjIvanI	saMjIvanI	noun	8	saMjIvi	noun	1
saYjIvana	saMjIvana	noun	4	saMjIv	noun	2
saYjIvana	saMjIvana	noun	4	saMjIvi	noun	2
saYjIvatAm	saMjIv	noun	2	saMjIv	verb	1
saYjIvayati	saMjIvi	noun	2	saMjIvi	verb	1
saYjIvita	saMjIv	noun	2	saMjIvi	noun	2
saYjIvya	saMjIv	noun	2	saMjIvi	noun	2
saYjIvya	saMjIv	noun	2	saMjIv	ind	1
saYjIvya	saMjIv	noun	2	saMjIvi	ind	1
saYjYAm	saMjYA	noun	25	saMjYa	noun	1
saYjYApya	saMjYApi	noun	2	saMjYApi	ind	1
saYjYa	saMjYA	noun	5	saMjYa	noun	2
saYjYayA	saMjYA	noun	3	saMjYa	noun	1
saYjajYe	saMjYA	verb	4	saMjan	verb	4
saYjajYire	saMjYA	verb	2	saMjan	verb	2
saYjalpanAt	saMjalp	noun	4	saMjalpi	noun	2
saYjalpatAm	saMjalp	noun	2	saMjalp	verb	1
saYjanayanti	saMjAni	noun	4	saMjAni	verb	1
saYjanitA	saMjan	noun	2	saMjan	verb	2
saYjanitA	saMjan	noun	2	saMjAni	verb	1
saYjanitA	saMjan	noun	2	saMjAni	noun	1
sadAnva	sadAnvA	noun	3	sadAnva	noun	2
sadvftte	sadvftta	noun	18	sadvftti	noun	2
sadvidyA	sadvidyA	noun	3	sadvidya	noun	1
sagadgadam	sagadgada	noun	3	sagadgadam	ind	1
sahAvan	sahAvan	noun	2	sahAvat	noun	1
sahaDarmacAriRI	sahaDarmacAriRI	noun	8	sahaDarmacArin	noun	4
sahaDarmacAriRIm	sahaDarmacAriRI	noun	2	sahaDarmacArin	noun	1
sahasraBuja	sahasraBuja	noun	4	sahasraBujA	noun	3
sahasraDArA	sahasraDArA	noun	3	sahasraDAra	noun	2
sahasraDArAm	sahasraDArA	noun	2	sahasraDAra	noun	2
sahasraDAra	sahasraDAra	noun	4	sahasraDArA	noun	3
sahasraDAre	sahasraDAra	noun	18	sahasraDArA	noun	14
sahasraSIrza	sahasraSIrza	noun	4	sahasraSIrzA	noun	3
sahasraSIrza	sahasraSIrza	noun	4	sahasraSIrzan	noun	3
sahasradA	sahasradA	noun	2	sahasrada	noun	2
sahasrada	sahasrada	noun	4	sahasradA	noun	1
sahasrakARqa	sahasrakARqA	noun	3	sahasrakARqa	noun	2
sahasrapoza	sahasrapoza	noun	4	sahasrapozA	noun	3
sahasrasaNKyA	sahasrasaMKyA	noun	3	sahasrasaMKya	noun	1
sahasrasaNKya	sahasrasaMKyA	noun	3	sahasrasaMKya	noun	2
sahasravIrya	sahasravIryA	noun	3	sahasravIrya	noun	2
sajjanti	sajj	noun	4	sajj	verb	1
sajjati	sajj	noun	2	sajj	verb	1
sajjyantAm	sajj	verb	1	sajji	verb	1
sajyotis	sajyotis	noun	9	sajyotis	ind	1
samAdA	samAdA	noun	16	samAdi	noun	7
samAdin	samad	noun	2	samAdi	noun	2
samAnaka	samAni	noun	8	saman	noun	4
samAnarUpa	samAnarUpA	noun	3	samAnarUpa	noun	2
samAnavarcasA	samAnavarcas	noun	3	samAnavarcasa	noun	1
samAp	samAp	noun	7	samApi	noun	7
samApana	samApanA	noun	3	samApana	noun	2
samApana	samApanA	noun	3	samAp	noun	2
samApana	samApanA	noun	3	samApi	noun	2
samApin	samAp	noun	2	samApi	noun	2
samApitA	samApi	verb	2	samApi	noun	1
samApyeran	samApi	verb	2	samAp	verb	1
samAropayat	samAropi	noun	3	samAropi	verb	1
samAsAdayat	samAsAdi	noun	6	samAsAdi	verb	2
samAsita	samAsi	noun	4	samAs	noun	2
samAta	samAti	noun	8	samat	verb	3
samAta	samAti	noun	8	samat	noun	2
samAtya	samat	noun	2	samAti	noun	2
samAtya	samat	noun	2	samAti	ind	1
samAvartayat	samAvarti	noun	3	samAvarti	verb	1
samAveta	samAavai	noun	2	samAavai	verb	1
samBAvayati	saMBAvi	noun	4	saMBAvi	verb	2
samBAvitA	saMBAvi	verb	4	saMBU	verb	1
samBAvitA	saMBAvi	verb	4	samas	verb	1
samBAvitA	saMBAvi	verb	4	samBAvita	noun	1
samBAvitA	saMBAvi	verb	4	saMBAvi	noun	2
samBAzyamARa	saMBAz	noun	2	saMBAzi	noun	2
samBaranti	saMBf	noun	4	saMBf	verb	1
samBftya	saMBf	noun	4	saMBf	ind	2
samBuYjate	saMBuj	noun	2	saMBuj	verb	1
samaBUmi	samaBUmi	noun	3	samaBUmi	ind	1
samaBUta	saMBU	verb	1	samas	verb	1
samaBisanDAya	samaBisaMDA	noun	8	samaBisaMDA	ind	1
samaDfta	saMDf	verb	2	samaDfta	noun	2
samaYjasa	samaYjasa	noun	6	samaYjasA	noun	3
samaYje	samaYj	noun	30	samaYji	noun	30
samajyate	samaj	verb	1	samaYj	verb	1
samamati	samamati	noun	3	samam	verb	1
samamati	samamati	noun	3	samam	noun	2
samanuvartana	samanuvft	noun	2	samanuvarti	noun	2
samanuvartinI	samanuvarti	noun	10	samanuvft	noun	4
samaryAdam	samaryAda	noun	6	samaryAdam	ind	1
samasyatAm	samas	verb	3	samas	noun	2
samayAti	saMyat	verb	1	saMyAti	verb	1
samayante	sAmi	verb	2	samay	verb	1
sambaBUva	saMBU	verb	3	samas	verb	3
sambanDin	saMbanD	noun	2	saMbanDi	noun	2
sambanDitA	sambanDitA	noun	3	saMbanDi	verb	2
sambanDitA	sambanDitA	noun	3	saMbanDi	noun	1
